loại nhà đất,địa chỉ,giá,diện tích,giá/m2,mặt tiền,phòng ngủ,pháp lý,tọa độ x,tọa độ y,số tầng
2,23,5900.0,64.0,92.19,1.0,2.0,1.0,10807624272.2397,106629103318.496,1.0
3,13,92000.0,379.3,242.55,3.0,5.0,1.0,10808330959.4641,106733351463.163,3.0
4,10,24800.0,63.3,391.78,4.3,6.0,1.0,10763064130.1149,106668118796.038,5.0
3,13,23000.0,140.0,164.29,7.0,4.0,2.0,10795311586.233892,106775806767.3052,4.0
2,12,14900.0,500.0,29.8,9.1,,1.0,10878516292.8058,106678390223.871,
2,12,3950.0,42.0,94.05,3.5,3.0,1.0,10829302477.9279,106617416871.635,2.0
4,23,220000.0,2.892,76.07,45.0,,1.0,10811726965.9365,106624324690.413,
2,12,5850.0,49.6,117.94,6.0,3.0,1.0,10865641741.2525,106670437281.872,2.0
2,23,6200.0,67.0,92.54,4.0,3.0,1.0,10814344874.1229,106623656243.287,2.0
7,21,7200.0,87.0,82.76,4.0,,1.0,10833175326.822102,106754170559.542,
2,6,1400.0,44.0,31.82,4.0,2.0,2.0,10884736900.0,106609876600.0,1.0
3,13,18500.0,75.0,246.67,,,,10793186410.712336,106758868037.3025,
2,5,24500.0,272.0,90.07,10.0,4.0,1.0,10843656420.9086,106649378111.222,3.0
2,23,10000.0,80.0,125.0,4.55,3.0,1.0,10812042952.3845,106623853065.661,3.0
2,23,8800.0,79.0,111.39,4.5,4.0,1.0,10804533328.5175,106625559597.304,4.0
2,6,3580.0,70.0,51.14,5.0,3.0,1.0,10853131115.8526,106595173363.787,2.0
2,23,4000.0,48.0,83.33,2.0,2.0,1.0,10811386836.1456,106627094273.792,2.0
2,23,11500.0,138.4,83.09,6.14,6.0,1.0,10804458430.3946,106627584562.739,3.0
2,22,8500.0,66.0,128.79,5.0,2.0,1.0,10777792830.9634,106649926765.216,1.0
4,22,34800.0,140.0,248.57,8.0,6.0,1.0,10810125431.345,106670963199.223,3.0
2,23,8800.0,80.0,110.0,5.0,4.0,1.0,10808790076.5564,106627093401.189,5.0
2,2,3950.0,25.0,158.0,2.0,3.0,,10806038798.8898,106711395599.264,2.0
4,13,17500.0,99.75,175.44,5.7,5.0,1.0,10770749526.8353,106767465700.58,4.0
2,12,5700.0,101.5,56.16,5.0,2.0,1.0,10867335396.6192,106626566599.829,2.0
4,12,12500.0,198.0,63.13,12.0,2.0,,10839678027.6597,106619125142.014,1.0
2,22,16500.0,89.0,185.39,6.0,16.0,1.0,10792626400.5985,106656797960.511,5.0
6,20,7540.0,184.0,41.0,,,,10799091049.340414,106840536827.34682,
6,20,4800.0,120.0,40.0,,,,10798579170.1789,106839748291.698,
2,21,13000.0,185.7,70.0,5.5,4.0,1.0,10863704673.1997,106779727412.628,
2,5,3850.0,35.0,110.0,3.5,3.0,1.0,10835804593.4607,106635218979.09,3.0
2,9,29500.0,80.0,368.75,4.0,6.0,1.0,10776695246.2528,106700865695.834,6.0
7,6,3600.0,100.0,36.0,4.0,,1.0,10855578408.5728,106578862558.056,
2,1,7200.0,64.0,112.5,5.0,7.0,1.0,10766802406.0528,106613627191.875,5.0
2,10,28600.0,121.0,236.36,5.0,6.0,1.0,10772421178.8108,106672446745.828,5.0
4,9,24800.0,72.8,340.66,4.1,6.0,1.0,10761519639.4195,106690121296.497,4.0
2,23,8600.0,62.0,138.71,4.5,5.0,1.0,10775472442.6263,106639080952.247,4.0
6,20,4800.0,120.0,40.0,,,,10799301147.4609,106840263366.699,
4,23,18000.0,168.0,107.14,7.0,4.0,1.0,10808368429.3053,106631705150.327,2.0
2,10,14000.0,62.0,225.81,4.0,,1.0,10780075445.1527,106668736733.299,4.0
3,18,14500.0,90.0,161.11,5.0,4.0,1.0,10714392800.497335,106742449576.7218,3.0
2,23,7450.0,79.0,94.3,3.0,4.0,1.0,10777813173.8104,106628939438.396,3.0
2,23,5700.0,94.0,60.64,5.24,5.0,1.0,10808140737.8996,106631371657.608,3.0
2,5,5600.0,58.0,96.55,2.0,2.0,,10829341167.7124,106689198603.045,2.0
6,20,14760.0,410.0,36.0,,,,10799139683.949492,106839606720.68152,
3,13,35800.0,111.0,322.52,10.0,5.0,1.0,10807653926.4291,106735171013.273,4.0
6,20,30450.0,420.0,72.5,20.0,,1.0,10806414924.6769,106783700250.31,
4,17,13500.0,67.0,201.49,3.5,3.0,1.0,10747851505.5654,106644198510.185,5.0
6,20,5760.0,128.0,45.0,,,,10799134345.0077,106839905176.056,
2,9,2050.0,32.0,64.06,8.0,2.0,,10767713754.491798,106686228129.045,1.0
3,20,30000.0,215.0,139.54,11.0,7.0,1.0,10803401730.4906,106796159872.709,3.0
4,14,67000.0,214.0,313.08,9.2,,1.0,10788155800.0,106677278600.0,3.0
2,22,10000.0,91.0,109.89,4.05,4.0,1.0,10793809620.3861,106642775371.013,3.0
4,14,10000.0,24.0,416.67,3.0,3.0,1.0,10773487309.3005,106683171565.453,3.0
4,20,27000.0,200.0,135.0,7.0,,1.0,10859669111.7487,106813101502.908,4.0
6,20,2800.0,56.0,50.0,,,,10811623435.017427,106832016557.85686,
2,20,4750.0,90.0,52.78,5.0,3.0,1.0,10828137419.96,106777320504.714,2.0
4,21,35000.0,250.0,140.0,13.0,,1.0,10862377800.0,106743777900.0,
2,2,6200.0,42.0,147.62,3.3,3.0,1.0,10809509933.4868,106693132321.054,3.0
2,21,15000.0,85.0,176.47,5.0,3.0,1.0,10855007952.6434,106767968732.705,3.0
2,13,8300.0,78.1,106.27,4.2,3.0,1.0,10778835429.072498,106761177057.425,3.0
4,19,10500.0,120.0,87.5,4.0,7.0,1.0,10702364713.9295,106624067696.307,4.0
4,20,7500.0,35.0,214.29,5.7,,1.0,10822676730.229898,106780284953.707,
7,20,8600.0,80.0,107.5,4.0,,1.0,10826539800.0,106819942900.0,
2,2,11200.0,60.0,186.67,4.0,4.0,1.0,10806725041.2162,106694904273.234,4.0
4,14,105000.0,360.0,291.67,,,1.0,10787242559.6969,106688098673.511,
2,5,8990.0,79.0,113.8,4.55,8.0,1.0,10838884423.4022,106648897371.727,5.0
2,12,7400.0,100.0,74.0,5.1,5.0,1.0,10871696803.6171,106619911129.553,4.0
2,9,8500.0,49.0,173.47,10.0,2.0,1.0,10758924229.9327,106687491547.162,2.0
2,22,15800.0,90.0,175.56,4.0,5.0,1.0,10789852936.6101,106643516848.241,4.0
2,21,6500.0,50.3,129.22,5.0,3.0,1.0,10839579597.1039,106729248998.961,3.0
4,2,36000.0,160.9,223.74,6.6,6.0,1.0,10807928940.9137,106703856816.849,6.0
4,14,12500.0,62.0,201.61,,4.0,1.0,10787266455.6037,106671906490.665,
7,6,3400.0,96.3,35.31,5.9,,1.0,10877771067.8209,106604514202.764,
2,14,13150.0,91.0,144.5,5.17,4.0,1.0,10789783406.5986,106686892726.598,4.0
2,16,20500.0,92.5,221.62,4.8,5.0,1.0,10758061004.903898,106680323647.459,3.0
4,1,28000.0,84.0,333.33,6.0,5.0,1.0,10752025815.0323,106618215493.199,4.0
2,18,6200.0,102.0,60.78,7.5,5.0,,10740235211.9936,106735677581.008,2.0
2,9,17800.0,59.94,296.96,5.0,9.0,1.0,10768142703.7161,106695506539.295,5.0
3,21,53000.0,379.0,139.84,18.0,5.0,1.0,10836211352.6908,106710892057.967,2.0
4,10,27000.0,77.3,349.29,4.0,8.0,1.0,10779278061.6694,106667500726.966,6.0
4,2,17000.0,60.0,283.33,4.0,6.0,1.0,10796105411.4644,106706895872.39,5.0
4,20,15000.0,100.0,150.0,5.0,,1.0,10848535012.1498,106838221676.477,3.0
2,14,8350.0,40.0,208.75,4.0,2.0,1.0,10779365126.3066,106686750622.983,4.0
4,6,7200.0,80.0,90.0,4.0,2.0,1.0,10866126224.28106,106611562870.1746,2.0
2,21,4950.0,83.0,59.64,5.07,3.0,1.0,10857885780.8468,106741151595.344,2.0
4,9,13000.0,49.0,265.31,4.0,6.0,1.0,10791559729.1691,106696639782.828,4.0
7,6,3200.0,99.4,32.19,5.0,,1.0,10891576043.9041,106620094088.498,
2,12,5900.0,141.7,41.64,21.15,1.0,1.0,10867311487.4374,106628403476.247,1.0
4,18,88000.0,302.0,291.39,8.0,87.0,1.0,10742793167.3523,106710212410.52,8.0
2,11,7900.0,97.5,81.03,4.3,3.0,1.0,10754672322.7896,106638091760.496,2.0
7,21,6300.0,78.0,80.77,4.0,,1.0,10844693548.4967,106753340894.017,
2,7,10800.0,90.5,119.34,5.0,4.0,1.0,10692747322.2028,106740824240.14,4.0
2,1,5790.0,58.0,99.83,4.0,4.0,1.0,10731840596.4127,106616064952.155,3.0
4,18,17900.0,80.0,223.75,4.0,6.0,1.0,10742721356.5792,106710079592.849,6.0
7,21,15000.0,159.6,93.98,13.7,,1.0,10834208146.9079,106730001457.036,
2,2,5300.0,40.0,132.5,5.0,3.0,1.0,10800657502.837502,106692532817.32,3.0
4,18,17200.0,108.0,159.26,2.0,4.0,1.0,10737618053.3845,106706633936.765,2.0
4,18,37000.0,228.0,162.28,12.0,1.0,1.0,10737612777.7761,106706312294.689,1.0
3,5,21000.0,100.0,210.0,5.0,8.0,,10834116000.15803,106668980429.47066,4.0
4,5,56570.0,536.2,105.5,8.0,1.0,1.0,10843855693.4923,106649093597.252,2.0
2,5,5690.0,43.0,132.33,5.5,2.0,1.0,10843521815.8611,106648969461.332,2.0
4,18,25300.0,255.0,99.22,1.0,2.0,1.0,10731103660.317154,106734772127.98012,1.0
4,18,38000.0,240.0,158.33,12.0,5.0,1.0,10736784949.6918,106709486962.17,3.0
4,18,50000.0,168.0,297.62,8.0,50.0,1.0,10731018685.301592,106735040859.73886,8.0
2,1,4500.0,50.0,90.0,5.0,3.0,1.0,10728365023.8653,106612436951.681,3.0
3,5,35500.0,140.0,253.57,,8.0,1.0,10834272252.572536,106667504580.7426,
2,1,11700.0,90.0,130.0,3.0,4.0,1.0,10728368708.4438,106612453214.286,3.0
4,21,42500.0,185.0,229.73,6.0,,1.0,10844381862.3744,106762411199.568,
4,18,16800.0,80.0,210.0,4.0,6.0,1.0,10742234192.1018,106713802979.64,6.0
6,13,19000.0,160.0,118.75,6.0,,1.0,10770493590.534506,106767005120.66795,
2,1,9000.0,99.0,90.91,9.0,6.0,,10744675005.8017,106616573621.659,3.0
2,18,8400.0,60.0,140.0,,,1.0,10743241478.5927,106722888352.913,
4,18,70000.0,280.0,250.0,14.0,70.0,1.0,10742667967.8836,106710135733.922,8.0
2,12,5600.0,90.0,62.22,,,,10855820328.656,106640137400.484,
2,21,12300.0,80.0,153.75,4.0,4.0,1.0,10854832180.4795,106768564762.811,3.0
2,2,11000.0,50.0,220.0,5.0,4.0,1.0,10800325622.8981,106725058056.125,3.0
4,1,3550.0,43.24,82.1,4.7,2.0,1.0,10818564914.0881,106600015902.544,2.0
2,2,10500.0,60.0,175.0,5.0,3.0,1.0,10813026176.9313,106696739572.934,2.0
3,18,27000.0,192.0,140.62,8.0,4.0,1.0,10743508402.114262,106733121417.93948,3.0
4,18,18000.0,152.0,118.42,,1.0,1.0,10742367733.991,106710395699.729,
2,1,5500.0,60.0,91.67,4.0,3.0,1.0,10750787083.8412,106614119621.502,3.0
2,14,7900.0,26.9,293.68,4.0,5.0,1.0,10770752457.1481,106686846727.353,4.0
2,2,8500.0,83.9,101.31,5.0,4.0,1.0,10801657489.2649,106699754751.174,4.0
4,18,52000.0,458.0,113.54,21.0,,1.0,10714305900.0,106736903100.0,1.0
2,11,12700.0,68.9,184.32,3.7,6.0,1.0,10764302234.0786,106652953852.311,4.0
4,9,92000.0,245.0,375.51,,,1.0,10786504252.9439,106701649170.227,
2,21,7000.0,59.0,118.64,4.1,2.0,1.0,10856519228.0835,106752323718.423,2.0
2,2,10800.0,65.0,166.15,5.0,,1.0,10797975776.2422,106704872900.915,5.0
4,18,35000.0,238.0,147.06,14.0,4.0,1.0,10738873248.4238,106709772961.682,1.0
2,2,8700.0,93.0,93.55,2.0,3.0,1.0,10814519739.9066,106672394914.271,2.0
7,12,42000.0,1.08,38.89,24.0,,1.0,10840492071.076,106623724039.545,
2,2,11000.0,85.0,129.41,7.1,4.0,1.0,10797418461.206202,106696304261.667,3.0
2,9,20000.0,54.0,370.37,3.2,5.0,1.0,10773355618.8843,106698266752.633,4.0
4,18,24000.0,132.0,181.82,16.0,5.0,1.0,10727892887.9961,106704400019.107,3.0
4,18,15900.0,68.0,233.82,4.0,4.0,1.0,10744329225.4006,106715810838.939,4.0
2,18,15200.0,214.0,71.03,10.0,12.0,1.0,10743058742.8488,106729685381.305,
3,13,25500.0,102.0,250.0,6.0,4.0,1.0,10777054705.1581,106788142975.35,3.0
2,12,3900.0,72.0,54.17,3.26,2.0,1.0,10878760617.8647,106649103687.8,2.0
5,12,21500.0,125.0,172.0,7.0,5.0,1.0,10845557284.107494,106621044027.70229,4.0
4,2,49500.0,169.2,292.55,12.0,4.0,1.0,10805308931.8401,106696209907.023,4.0
4,22,135000.0,252.0,535.71,10.0,,,10795334937.4528,106659130663.623,10.0
4,7,7000.0,175.0,40.0,5.0,7.0,1.0,10674791790.1018,106698359782.928,1.0
3,5,42000.0,160.0,262.5,8.0,6.0,1.0,10824589953.0481,106692518967.372,5.0
4,5,16500.0,88.0,187.5,4.0,4.0,1.0,10829221308.2875,106689281206.426,4.0
2,22,14000.0,63.0,222.22,4.5,6.0,1.0,10810945358.457,106666642896.316,5.0
7,13,160000.0,446.0,358.74,17.5,,1.0,10808351135.6974,106732774630.192,
2,2,10500.0,55.0,190.91,4.0,5.0,1.0,10830240988.0905,106702412730.722,4.0
4,18,12300.0,79.9,153.94,2.0,3.0,1.0,10746707003.7213,106707777306.778,2.0
4,18,13000.0,115.5,112.55,5.5,3.0,1.0,10742665832.9373,106725703146.636,2.0
4,18,32900.0,108.0,304.63,3.0,,1.0,10727155937.40136,106709809662.59229,3.0
4,18,14800.0,90.0,164.44,6.0,1.0,1.0,10737923584.9181,106706448770.597,1.0
2,2,8600.0,60.0,143.33,4.0,5.0,1.0,10829974900.0,106702610300.0,4.0
4,18,15500.0,212.0,73.11,10.0,10.0,1.0,10742924246.3753,106729567201.609,1.0
2,18,6300.0,50.0,126.0,4.0,3.0,1.0,10738985065.2671,106709762576.133,3.0
3,18,65000.0,258.0,251.94,16.0,4.0,1.0,10727745129.856833,106715137922.01485,
4,18,12500.0,80.0,156.25,4.0,4.0,1.0,10730423927.307129,106735321044.92188,4.0
6,20,17000.0,200.0,85.0,10.0,,,10810782628.3349,106783103270.148,
4,10,33600.0,100.0,336.0,,,1.0,10764769199.2517,106675263440.46,
4,18,26500.0,334.0,79.34,6.0,6.0,1.0,10736863106.7374,106712360784.775,5.0
2,2,15000.0,110.0,136.36,4.0,4.0,1.0,10817873128.048,106722156808.236,4.0
4,9,45000.0,144.0,312.5,5.0,,,10791911800.0,106691493400.0,5.0
4,17,23000.0,192.0,119.79,12.0,60.0,1.0,10750413057.2083,106632172100.041,2.0
2,2,19600.0,96.78,202.52,5.53,,1.0,10766197836.5533,106683343913.928,3.0
5,20,21000.0,156.0,134.62,6.0,6.0,1.0,10819505930.24472,106781310613.3424,4.0
4,9,80000.0,162.0,493.83,9.0,,,10763186740.7343,106693132438.953,9.0
4,18,26800.0,120.0,223.33,5.0,1.0,1.0,10742272510.3639,106715637675.13,1.0
4,14,120000.0,330.0,363.64,,,,10780110900.0,106685749500.0,
4,8,34000.0,115.0,295.65,4.25,13.0,1.0,10798159474.165,106673309761.689,5.0
4,6,17000.0,760.0,22.37,20.0,4.0,1.0,10876434995.6724,106603246871.511,3.0
2,22,30000.0,282.0,106.38,4.0,,1.0,10799508314.0583,106641212908.105,4.0
2,14,35000.0,180.0,194.44,3.0,,,10780450412.5383,106685787000.88,3.0
2,10,9000.0,70.0,128.57,5.0,1.0,1.0,10773905160.491,106677715809.079,1.0
3,7,11000.0,96.8,113.64,3.0,,1.0,10692043438.529,106721092936.158,3.0
2,2,11800.0,80.0,147.5,5.0,13.0,1.0,10816188061.1237,106720042921.418,5.0
2,2,10000.0,82.0,121.95,4.25,,1.0,10813217462.0336,106690103424.556,
2,5,24500.0,300.0,81.67,2.0,,1.0,10848114030.1837,106648056927.203,2.0
4,18,13700.0,90.0,152.22,5.0,1.0,1.0,10744675013.4887,106713963692.922,1.0
7,5,24000.0,370.0,64.86,,,1.0,10855150066.8971,106655616715.682,
3,7,25000.0,210.0,119.05,4.0,4.0,,10719091051.6362,106702903805.072,4.0
4,19,8600.0,95.0,90.53,5.0,4.0,1.0,10705535050.3853,106626710591.147,4.0
3,7,11000.0,106.0,103.77,6.0,,1.0,10691743551.687063,106721287063.80856,3.0
4,18,19000.0,81.0,234.57,4.0,5.0,1.0,10741216263.039593,106698953805.80592,4.0
2,7,7800.0,90.0,86.67,9.0,4.0,1.0,10684757900.2844,106750125745.49,4.0
3,7,11000.0,97.0,113.4,3.0,,,10691403341.8524,106721498978.079,3.0
2,9,30000.0,88.0,340.91,4.0,4.0,1.0,10772053613.9003,106695216249.569,4.0
3,2,34000.0,207.9,163.54,3.0,,1.0,10811460548.3487,106706449836.18,3.0
4,2,14500.0,71.0,204.22,3.0,3.0,1.0,10813866078.5756,106689863275.749,3.0
4,2,12900.0,65.0,198.46,2.0,3.0,1.0,10812662162.6522,106696445895.432,2.0
4,9,290000.0,390.0,743.59,14.6,,1.0,10774473561.3458,106697903895.527,
4,11,30500.0,116.0,262.93,6.0,8.0,1.0,10767295704.3856,106649159794.516,6.0
2,14,11500.0,67.0,171.64,4.0,,1.0,10770370841.4624,106679481788.515,4.0
3,7,16000.0,140.0,114.29,,,,10704187188.414455,106712380957.47606,
2,8,13500.0,110.0,122.73,,9.0,1.0,10805688655.688,106682299901.508,
2,2,9500.0,92.0,103.26,2.0,,1.0,10793654522.0897,106718371911.516,2.0
2,2,14700.0,70.0,210.0,5.0,9.0,1.0,10806866665.9015,106718695859.161,5.0
2,1,8200.0,68.0,120.59,4.0,4.0,,10776138661.2638,106612328776.054,
4,9,32000.0,64.3,497.67,5.0,,1.0,10791921920.7168,106691706853.565,5.0
2,1,8700.0,60.0,145.0,4.0,4.0,,10769499995.1356,106613165760.28,4.0
2,19,7180.0,54.45,131.86,3.3,3.0,1.0,10747346398.9056,106685410614.212,2.0
4,18,28500.0,216.0,131.94,6.0,8.0,1.0,10737994717.3552,106720593937.504,4.0
2,7,6100.0,52.0,117.31,4.0,5.0,1.0,10692059210.833,106735939865.152,4.0
2,2,10200.0,76.0,134.21,3.0,4.0,1.0,10807507834.2049,106700215762.385,3.0
2,1,3150.0,40.0,78.75,4.0,,1.0,10800702178.1426,106597913523.037,2.0
4,9,38000.0,81.0,469.14,6.0,,1.0,10763907712.3194,106686777870.293,6.0
3,7,25000.0,245.0,102.04,,,,10704559604.92056,106712898781.5003,
4,2,75000.0,224.0,334.82,8.0,,,10802896341.5992,106709361411.363,7.0
4,22,92000.0,300.0,306.67,11.0,,1.0,10805935480.0414,106636672986.574,5.0
2,5,7450.0,92.0,80.98,3.0,2.0,1.0,10846795373.3041,106651192786.526,3.0
2,7,5900.0,52.8,111.74,4.8,4.0,1.0,10696921324.2814,106740664017.413,3.0
4,9,40000.0,128.0,312.5,3.0,,,10768632758.2786,106687252315.295,3.0
7,12,14600.0,140.0,104.29,,,1.0,10826502877.265,106620551232.618,
2,8,23000.0,100.0,230.0,5.0,6.0,1.0,10797109926.3628,106679191128.605,4.0
4,9,37000.0,90.0,411.11,5.0,,1.0,10759072190.6664,106687918243.744,5.0
4,9,60000.0,144.0,416.67,8.0,,1.0,10760359901.7948,106688937489.056,7.0
4,9,90000.0,160.0,562.5,8.0,,1.0,10766465125.8131,106696430462.564,7.0
4,17,8700.0,76.0,114.47,4.0,3.0,,10738985376.3631,106629463641.695,2.0
4,9,45000.0,148.2,303.64,7.8,,,10764163198.1826,106687038241.684,6.0
4,21,65000.0,749.7,86.7,20.0,,,10849042329.6584,106747188035.037,3.0
4,9,45000.0,162.0,277.78,2.0,,1.0,10785509600.0,106698674400.0,2.0
2,1,6900.0,68.0,101.47,4.0,4.0,1.0,10766913494.2436,106623530546.372,4.0
2,10,16000.0,80.0,200.0,4.0,6.0,1.0,10776322202.1685,106666494769.068,4.0
2,12,6400.0,56.7,112.88,4.0,4.0,1.0,10879073226.7988,106648991582.678,4.0
7,23,22000.0,187.0,117.65,10.0,,1.0,10762687645.9214,106635710359.928,
7,20,8500.0,107.3,79.22,4.5,,1.0,10823950234.0795,106775115623.905,
2,7,5250.0,50.0,105.0,4.0,4.0,1.0,10692835206.511702,106740693534.472,3.0
2,18,4600.0,45.0,102.22,3.0,4.0,1.0,10750368153.0374,106719792349.828,3.0
2,5,6300.0,60.0,105.0,,4.0,1.0,10841498492.221264,106678489810.94669,
2,12,6250.0,48.0,130.21,3.0,4.0,1.0,10875252133.4619,106651633427.833,3.0
2,12,5800.0,60.0,96.67,4.0,4.0,1.0,10865424078.105598,106686058012.027,3.0
4,10,45000.0,146.0,308.22,7.0,,1.0,10762365037.6452,106670648230.733,7.0
2,12,7900.0,79.1,99.87,4.5,4.0,1.0,10880097910.2811,106665655961.36,3.0
2,5,8500.0,64.0,132.81,4.0,4.0,1.0,10847727182.529636,106678603453.03864,4.0
2,2,9000.0,56.0,160.71,4.0,7.0,1.0,10798029310.4642,106710919320.673,4.0
5,18,55000.0,438.0,125.57,,,2.0,10724311342.39693,106727400527.79248,
4,18,16800.0,80.0,210.0,4.0,6.0,1.0,10742934830.323,106713591307.132,5.0
4,22,21800.0,163.0,133.74,8.0,9.0,1.0,10830236420.7189,106632614068.806,6.0
2,11,7800.0,79.0,98.73,4.6,4.0,1.0,10770234757.5146,106632073909.849,2.0
2,18,15200.0,88.0,172.73,4.0,4.0,1.0,10727991605.5237,106704432555.975,5.0
2,21,7500.0,84.0,89.29,4.0,5.0,1.0,10840378672.7734,106741193024.77,3.0
4,14,90000.0,260.0,346.15,13.0,,1.0,10775458893.3172,106681853637.745,3.0
4,14,73000.0,90.6,805.74,8.0,,,10778965240.8174,106688538614.93,8.0
4,9,60000.0,142.4,421.35,5.0,,,10789438445.7039,106698996767.91,5.0
4,9,80000.0,231.0,346.32,4.0,,,10785410569.2315,106698602873.503,4.0
2,9,23000.0,113.0,203.54,6.0,,,10759114107.3659,106687550584.882,4.0
4,9,140000.0,276.0,507.25,5.0,,,10770802800.0916,106699549408.409,5.0
3,21,18800.0,102.0,184.31,4.0,4.0,1.0,10844841498.231564,106718308755.62556,4.0
3,13,250000.0,412.0,606.8,18.0,6.0,1.0,10810621252.5953,106724446987.191,3.0
4,9,35000.0,100.0,350.0,5.0,,1.0,10789072400.0,106698927500.0,3.0
3,23,19000.0,170.0,111.76,8.0,6.0,1.0,10786195996.2718,106627479442.157,4.0
7,12,24500.0,400.0,61.25,,,,10871393592.7399,106619979365.298,
4,14,38000.0,96.0,395.83,7.0,,1.0,10770735981.9596,106686807231.199,7.0
4,9,95000.0,242.0,392.56,,,,10767123644.813702,106697454756.983,
2,5,4680.0,34.0,137.65,3.2,3.0,1.0,10820847949.8179,106685209938.17,2.0
2,5,4600.0,52.0,88.46,4.0,3.0,1.0,10838612513.5455,106676208072.975,3.0
5,13,8300.0,103.0,80.58,,,2.0,10799171938.645,106752109769.282,
2,2,13200.0,92.0,143.48,3.0,4.0,1.0,10814019935.3913,106689873041.387,3.0
4,18,5500.0,55.0,100.0,4.3,4.0,1.0,10750296195.3904,106735942904.942,2.0
2,5,9500.0,72.0,131.94,4.3,2.0,1.0,10834918266.0195,106683849048.058,
4,8,110000.0,284.0,387.32,12.0,,1.0,10803201396.0329,106692602259.679,6.0
4,12,11500.0,130.0,88.46,,,1.0,10875858452.5505,106654836733.795,
2,18,27500.0,100.0,275.0,5.0,4.0,1.0,10741066972.256,106698752813.501,4.0
3,2,33000.0,181.0,182.32,3.0,4.0,1.0,10790206424.9305,106709945766.491,3.0
4,18,95000.0,405.0,234.57,2.0,,,10737866971.5553,106720811917.621,2.0
6,18,28000.0,250.0,112.0,12.5,,1.0,10730200171.614325,106701799178.26894,
2,21,4050.0,52.0,77.89,5.2,2.0,1.0,10878924320.4405,106775089514.654,2.0
4,14,110000.0,338.0,325.44,6.0,,,10784650502.5262,106669085374.877,6.0
4,9,30000.0,137.7,217.86,6.0,,,10787387800.0,106698481400.0,4.0
4,14,45000.0,120.0,375.0,12.0,7.0,1.0,10784644526.4011,106682874363.832,4.0
4,2,14300.0,73.3,195.09,1.0,1.0,,10809388547.183071,106709156282.23204,1.0
4,11,11900.0,76.0,156.58,1.0,1.0,1.0,10764129112.7268,106644602978.261,1.0
2,2,10500.0,60.0,175.0,4.6,,1.0,10795775765.7581,106707003017.366,3.0
4,8,75000.0,190.0,394.74,10.8,,1.0,10803856147.9158,106686545674.033,4.0
2,14,10500.0,49.0,214.29,6.0,4.0,1.0,10789791165.3624,106674920634.74,2.0
7,18,21800.0,110.0,198.18,,,1.0,10737259842.0323,106623145533.203,
6,7,6000.0,87.5,68.57,7.0,,1.0,10695326692.142015,106704874010.98547,
3,21,17900.0,208.0,86.06,2.0,4.0,1.0,10842792764.27422,106726255081.594,2.0
4,2,47000.0,260.0,180.77,7.0,,,10807339379.6386,106719049535.151,7.0
7,18,27500.0,230.0,119.56,,,1.0,10701635049.7308,106729882407.988,
4,18,13500.0,92.0,146.74,4.0,4.0,1.0,10744764194.9754,106705377700.624,4.0
4,18,12500.0,90.0,138.89,6.0,4.0,1.0,10727911150.4538,106704352818.923,2.0
4,18,37000.0,228.0,162.28,12.0,1.0,1.0,10737866246.338,106706737127.912,1.0
2,18,6500.0,66.0,98.48,6.0,4.0,1.0,10747727937.2611,106715874792.858,3.0
2,21,3750.0,44.0,85.23,4.0,3.0,1.0,10880920618.8718,106763508327.148,2.0
6,20,5000.0,85.0,58.82,5.0,,1.0,10798389720.1511,106827011930.046,
2,2,4250.0,30.0,141.67,3.0,3.0,1.0,10807745142.277,106703138239.541,3.0
4,21,110000.0,760.0,144.74,13.2,,,10830866515.909698,106724058149.114,
2,1,17500.0,160.0,109.38,8.0,20.0,1.0,10741603261.8331,106620425133.629,6.0
7,21,4800.0,80.0,60.0,8.0,,1.0,10846166488.8559,106724211747.544,
2,15,10800.0,72.0,150.0,4.0,6.0,1.0,10756834669.615,106702744259.801,4.0
7,13,20700.0,100.0,207.0,5.0,,,10799066486.4309,106756882819.212,
4,18,13200.0,170.0,77.65,,4.0,1.0,10750309700.0,106719650300.0,
2,1,6250.0,64.0,97.66,4.0,3.0,,10776124113.8995,106610654361.082,3.0
4,14,105000.0,236.0,444.92,,,,10780721741.813,106675937968.444,
2,8,15990.0,110.0,145.36,7.5,,1.0,10797136007.677,106672809195.17,
7,3,2400.0,156.0,15.38,14.0,,1.0,10663317332.9648,106775092204.149,
6,7,5650.0,96.0,58.85,,,1.0,10711342811.5845,106693611145.02,
4,8,60000.0,137.3,437.0,8.0,5.0,1.0,10799460555.3542,106678883315.078,5.0
4,15,30000.0,60.0,500.0,5.0,8.0,1.0,10758316161.5677,106700482688.96,5.0
2,2,10500.0,59.0,177.97,5.6,8.0,1.0,10808939455.1225,106686160972.322,4.0
2,21,10000.0,160.0,62.5,9.0,7.0,1.0,10844513956.086302,106753131899.724,5.0
4,20,10500.0,150.0,70.0,5.0,4.0,1.0,10847488437.9221,106779998502.292,3.0
2,12,790.0,25.0,31.6,8.0,2.0,1.0,10863795147.5461,106665580441.693,2.0
2,18,5990.0,42.0,142.62,4.5,4.0,1.0,10744987762.2505,106730603800.386,4.0
2,1,6800.0,64.0,106.25,4.0,4.0,1.0,10767347655.6845,106619797464.782,5.0
5,13,54500.0,77.0,707.79,3.0,3.0,1.0,10769715500.2548,106725000380.151,3.0
2,21,98000.0,594.7,164.79,,,1.0,10854609989.4978,106753214043.964,
